site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes,transect.snow.cover
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,0-20,d-0-20,Potentilla.pulcherrima,23,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,20-40,d-20-40,Achillea.millefolium,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,20-40,d-20-40,Adenolinum.lewisii,3,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,20-40,d-20-40,Dugaldia.hoopesii,11,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,20-40,d-20-40,Lathyrus.leucanthus,6,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,20-40,d-20-40,Potentilla.pulcherrima,81,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,20-40,d-20-40,Pseudocymopterus.montanus,6,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,40-60,d-40-60,Adenolinum.lewisii,2,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,40-60,d-40-60,Potentilla.pulcherrima,117,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,40-60,d-40-60,Vicia.americana,2,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,60-80,d-60-80,Adenolinum.lewisii,2,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,60-80,d-60-80,Ipomopsis.aggregata,15,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,60-80,d-60-80,Lathyrus.leucanthus,36,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,60-80,d-60-80,Potentilla.pulcherrima,74,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,80-100,d-80-100,Achillea.millefolium,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,80-100,d-80-100,Adenolinum.lewisii,4,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,80-100,d-80-100,Lathyrus.leucanthus,121,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,dry,d,80-100,d-80-100,Potentilla.pulcherrima,77,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,0-20,w-0-20,Dugaldia.hoopesii,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,0-20,w-0-20,Lathyrus.leucanthus,71,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,0-20,w-0-20,Mertensia.ciliata,25,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,0-20,w-0-20,Pentaphylloides.floribunda,7,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,0-20,w-0-20,Potentilla.pulcherrima,53,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,20-40,w-20-40,Adenolinum.lewisii,17,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,20-40,w-20-40,Dugaldia.hoopesii,23,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,20-40,w-20-40,Lathyrus.leucanthus,40,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,20-40,w-20-40,Mertensia.ciliata,35,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,20-40,w-20-40,Potentilla.pulcherrima,5,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,20-40,w-20-40,Vicia.americana,2,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,40-60,w-40-60,Geranium.richardsonii,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,40-60,w-40-60,Lathyrus.leucanthus,30,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,40-60,w-40-60,Potentilla.pulcherrima,72,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,40-60,w-40-60,Vicia.americana,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,60-80,w-60-80,Adenolinum.lewisii,4,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,JEO,wet,w,60-80,w-60-80,Erigeron.coulteri,1,seen by JEO,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,60-80,w-60-80,Fragaria.virginiana,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,60-80,w-60-80,Lathyrus.leucanthus,102,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,60-80,w-60-80,Potentilla.pulcherrima,112,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,60-80,w-60-80,Pseudocymopterus.montanus,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,80-100,w-80-100,Hydrophyllum.fendleri,1,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,80-100,w-80-100,Lathyrus.leucanthus,10,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,80-100,w-80-100,Mertensia.ciliata,67,NA,0
Stormy.Pass,SP,2022,7-Jul-22,188,9,PJC.DG.EV,wet,w,80-100,w-80-100,Potentilla.pulcherrima,5,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,0-20,a-0-20,Erigeron.elatior,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,0-20,a-0-20,Geranium.richardsonii,5,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,0-20,a-0-20,Lathyrus.leucanthus,10,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,0-20,a-0-20,Potentilla.pulcherrima,13,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,0-20,a-0-20,Vicia.americana,15,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,20-40,a-20-40,Delphinium.barbeyi,4,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,20-40,a-20-40,Erigeron.elatior,2,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,20-40,a-20-40,Geranium.richardsonii,13,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,20-40,a-20-40,Helianthella.quinquenervis,5,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,20-40,a-20-40,Ligusticum.porteri,6,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,20-40,a-20-40,Vicia.americana,36,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,40-60,a-40-60,Erigeron.elatior,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,40-60,a-40-60,Heracleum.sphondylium,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,40-60,a-40-60,Potentilla.pulcherrima,3,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,40-60,a-40-60,Vicia.americana,8,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,60-80,a-60-80,Vicia.americana,10,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,80-100,a-80-100,Dugaldia.hoopesii,19,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,80-100,a-80-100,Geranium.richardsonii,2,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,80-100,a-80-100,Ligusticum.porteri,4,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,80-100,a-80-100,Potentilla.pulcherrima,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,aspen,a,80-100,a-80-100,Vicia.americana,12,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,0-20,d-0-20,Erigeron.speciosus,16,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,0-20,d-0-20,Helianthella.quinquenervis,2,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,0-20,d-0-20,Lathyrus.leucanthus,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,0-20,d-0-20,Potentilla.pulcherrima,14,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Adenolinum.lewisii,4,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Dugaldia.hoopesii,29,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Erigeron.elatior,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Erigeron.speciosus,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Lathyrus.leucanthus,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Potentilla.pulcherrima,178,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,20-40,d-20-40,Vicia.americana,4,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,40-60,d-40-60,Adenolinum.lewisii,6,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,40-60,d-40-60,Erigeron.speciosus,3,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,40-60,d-40-60,Helianthella.quinquenervis,2,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,40-60,d-40-60,Lathyrus.leucanthus,4,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,40-60,d-40-60,Ligusticum.porteri,34,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,40-60,d-40-60,Potentilla.pulcherrima,205,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,60-80,d-60-80,Agoseris.aurantiaca,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,60-80,d-60-80,Agoseris.glauca,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,60-80,d-60-80,Ipomopsis.aggregata,13,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,60-80,d-60-80,Lathyrus.leucanthus,12,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,60-80,d-60-80,Potentilla.pulcherrima,10,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,60-80,d-60-80,Vicia.americana,23,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,80-100,d-80-100,Adenolinum.lewisii,2,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,80-100,d-80-100,Lathyrus.leucanthus,21,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,80-100,d-80-100,Potentilla.pulcherrima,86,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,dry,d,80-100,d-80-100,Vicia.americana,5,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Delphinium.barbeyi,43,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Erigeron.speciosus,5,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Lathyrus.leucanthus,16,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Mertensia.ciliata,35,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Pentaphylloides.floribunda,12,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Potentilla.pulcherrima,96,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,0-20,w-0-20,Vicia.americana,6,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Adenolinum.lewisii,17,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Delphinium.barbeyi,12,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Dugaldia.hoopesii,81,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Lathyrus.leucanthus,10,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Mertensia.ciliata,125,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Potentilla.pulcherrima,14,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,20-40,w-20-40,Vicia.americana,2,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,40-60,w-40-60,Delphinium.barbeyi,67,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,40-60,w-40-60,Geranium.richardsonii,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,40-60,w-40-60,Lathyrus.leucanthus,12,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,40-60,w-40-60,Potentilla.pulcherrima,129,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,40-60,w-40-60,Vicia.americana,6,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Adenolinum.lewisii,1,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Dugaldia.hoopesii,6,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Erigeron.elatior,8,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Lathyrus.leucanthus,103,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Potentilla.pulcherrima,302,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Solidago.multiradiata,29,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,60-80,w-60-80,Vicia.americana,10,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Delphinium.barbeyi,25,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Erigeron.elatior,3,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Hydrophyllum.fendleri,12,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Lathyrus.leucanthus,4,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Mertensia.ciliata,139,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Potentilla.pulcherrima,7,NA,0
Stormy.Pass,SP,2022,15-Jul-22,196,10,JAB,wet,w,80-100,w-80-100,Vicia.americana,10,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,0-20,a-0-20,Delphinium.barbeyi,8,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,0-20,a-0-20,Erigeron.elatior,7,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,0-20,a-0-20,Geranium.richardsonii,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,0-20,a-0-20,Potentilla.pulcherrima,8,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,0-20,a-0-20,Vicia.americana,5,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,20-40,a-20-40,Achillea.millefolium,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,20-40,a-20-40,Erigeron.elatior,11,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,20-40,a-20-40,Geranium.richardsonii,4,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,20-40,a-20-40,Helianthella.quinquenervis,9,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,20-40,a-20-40,Heliomeris.multiflora,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,20-40,a-20-40,Vicia.americana,5,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,40-60,a-40-60,Erigeron.elatior,3,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,40-60,a-40-60,Heracleum.sphondylium,3,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,40-60,a-40-60,Vicia.americana,4,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,60-80,a-60-80,Vicia.americana,8,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,80-100,a-80-100,Delphinium.barbeyi,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,80-100,a-80-100,Dugaldia.hoopesii,7,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,80-100,a-80-100,Geranium.richardsonii,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,80-100,a-80-100,Potentilla.pulcherrima,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,aspen,a,80-100,a-80-100,Vicia.americana,4,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,0-20,d-0-20,Achillea.millefolium,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,0-20,d-0-20,Erigeron.speciosus,49,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,0-20,d-0-20,Lathyrus.leucanthus,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,0-20,d-0-20,Potentilla.pulcherrima,13,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,20-40,d-20-40,Achillea.millefolium,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,20-40,d-20-40,Dugaldia.hoopesii,25,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,20-40,d-20-40,Erigeron.speciosus,10,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,20-40,d-20-40,Potentilla.pulcherrima,205,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,20-40,d-20-40,Pseudocymopterus.montanus,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,20-40,d-20-40,Taraxacum.officinale,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,40-60,d-40-60,Erigeron.speciosus,4,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,40-60,d-40-60,Helianthella.quinquenervis,7,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,40-60,d-40-60,Heliomeris.multiflora,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,40-60,d-40-60,Ligusticum.porteri,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,40-60,d-40-60,Potentilla.pulcherrima,155,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,60-80,d-60-80,Collomia.linearis,9,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,60-80,d-60-80,Erigeron.speciosus,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,60-80,d-60-80,Heliomeris.multiflora,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,60-80,d-60-80,Ipomopsis.aggregata,5,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,60-80,d-60-80,Potentilla.pulcherrima,168,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,60-80,d-60-80,Vicia.americana,3,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,80-100,d-80-100,Achillea.millefolium,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,80-100,d-80-100,Collomia.linearis,121,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,80-100,d-80-100,Erigeron.speciosus,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,80-100,d-80-100,Lathyrus.leucanthus,10,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,80-100,d-80-100,Potentilla.pulcherrima,84,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,dry,d,80-100,d-80-100,Vicia.americana,4,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Collomia.linearis,52,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Delphinium.barbeyi,5,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Erigeron.elatior,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Erigeron.speciosus,6,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Lathyrus.leucanthus,7,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Mertensia.ciliata,11,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Pentaphylloides.floribunda,11,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Potentilla.pulcherrima,107,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,0-20,w-0-20,Ligularia.bigelovii,3,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Collomia.linearis,137,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Delphinium.barbeyi,52,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Erigeron.elatior,15,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Hydrophyllum.fendleri,102,PJC listed as HYFO,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Lathyrus.leucanthus,4,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Mertensia.ciliata,165,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Potentilla.pulcherrima,31,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,20-40,w-20-40,Vicia.americana,2,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,40-60,w-40-60,Collomia.linearis,28,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,40-60,w-40-60,Delphinium.barbeyi,184,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,40-60,w-40-60,Erigeron.coulteri,6,"listed as ERSP by PJC, but JEO saw ERICOU in this transect",0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,40-60,w-40-60,Erigeron.elatior,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,40-60,w-40-60,Lathyrus.leucanthus,20,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,40-60,w-40-60,Potentilla.pulcherrima,186,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Achillea.millefolium,25,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Adenolinum.lewisii,1,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Collomia.linearis,16,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Dugaldia.hoopesii,3,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Erigeron.elatior,33,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Lathyrus.leucanthus,57,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Potentilla.pulcherrima,386,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Ligularia.bigelovii,3,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,60-80,w-60-80,Solidago.multiradiata,48,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Collomia.linearis,169,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Delphinium.barbeyi,11,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Erigeron.elatior,8,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Hydrophyllum.fendleri,14,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Lathyrus.leucanthus,5,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Mertensia.ciliata,72,NA,0
Stormy.Pass,SP,2022,21-Jul-22,202,11,PJC,wet,w,80-100,w-80-100,Potentilla.pulcherrima,7,NA,0
