site,site.code,year,date,doy,week,observer,habitat,habitat.code,transect.section,habitat.tsection,plant.species,flower.count,notes
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,20to25,d-20to25,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Delphinium.nuttallianum,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Dugaldia.hoopesii,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Erysimum.capitatum,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Fragaria.virginiana,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Lathyrus.leucanthus,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Potentilla.pulcherrima,6,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,25to30,d-25to30,Ranunculus.inamoenus,4,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Delphinium.nuttallianum,11,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Erysimum.capitatum,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Fragaria.virginiana,4,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Potentilla.pulcherrima,15,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,30to35,d-30to35,Ranunculus.inamoenus,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Erysimum.capitatum,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Fragaria.virginiana,3,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Potentilla.pulcherrima,25,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,35to40,d-35to40,Ranunculus.inamoenus,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,habitat,d-habitat,Androsace.septentrionalis,NA,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,habitat,d-habitat,Helianthella.quinquenervis,NA,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,habitat,d-habitat,Pseudocymopterus.montanus,NA,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,dry,d,habitat,d-habitat,Thalictrum.fendleri,NA,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,0to5,w-0to5,Boechera.stricta,3,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,0to5,w-0to5,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,0to5,w-0to5,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,0to5,w-0to5,Mertensia.ciliata,16,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,0to5,w-0to5,Potentilla.pulcherrima,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,0to5,w-0to5,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,5to10,w-5to10,Boechera.stricta,8,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,5to10,w-5to10,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,5to10,w-5to10,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,5to10,w-5to10,Mertensia.ciliata,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,5to10,w-5to10,Potentilla.pulcherrima,5,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,5to10,w-5to10,Ranunculus.inamoenus,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,10to15,w-10to15,Boechera.stricta,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,10to15,w-10to15,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,10to15,w-10to15,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,10to15,w-10to15,Mertensia.ciliata,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,10to15,w-10to15,Potentilla.pulcherrima,12,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,10to15,w-10to15,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,15to20,w-15to20,Boechera.stricta,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,15to20,w-15to20,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,15to20,w-15to20,Lathyrus.leucanthus,5,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,15to20,w-15to20,Mertensia.ciliata,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,15to20,w-15to20,Potentilla.pulcherrima,6,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,15to20,w-15to20,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,20to25,w-20to25,Boechera.stricta,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,20to25,w-20to25,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,20to25,w-20to25,Lathyrus.leucanthus,3,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,20to25,w-20to25,Mertensia.ciliata,20,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,20to25,w-20to25,Potentilla.pulcherrima,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,20to25,w-20to25,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,25to30,w-25to30,Boechera.stricta,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,25to30,w-25to30,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,25to30,w-25to30,Lathyrus.leucanthus,5,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,25to30,w-25to30,Mertensia.ciliata,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,25to30,w-25to30,Potentilla.pulcherrima,3,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,25to30,w-25to30,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,30to35,w-30to35,Boechera.stricta,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,30to35,w-30to35,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,30to35,w-30to35,Lathyrus.leucanthus,14,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,30to35,w-30to35,Mertensia.ciliata,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,30to35,w-30to35,Potentilla.pulcherrima,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,30to35,w-30to35,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,35to40,w-35to40,Boechera.stricta,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,35to40,w-35to40,Dugaldia.hoopesii,2,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,35to40,w-35to40,Lathyrus.leucanthus,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,35to40,w-35to40,Mertensia.ciliata,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,35to40,w-35to40,Potentilla.pulcherrima,1,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,35to40,w-35to40,Ranunculus.inamoenus,0,NA
Stormy.Pass,SP,2015,25-Jun-15,176,7,AJC+JAB,wet,w,habitat,w-habitat,Androsace.septentrionalis,NA,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,0to5,a-0to5,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,0to5,a-0to5,Hydrophyllum.fendleri,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,0to5,a-0to5,Lathyrus.leucanthus,89,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,0to5,a-0to5,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,5to10,a-5to10,Geranium.richardsonii,2,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,5to10,a-5to10,Hydrophyllum.fendleri,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,5to10,a-5to10,Lathyrus.leucanthus,36,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,5to10,a-5to10,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,10to15,a-10to15,Geranium.richardsonii,3,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,10to15,a-10to15,Hydrophyllum.fendleri,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,10to15,a-10to15,Lathyrus.leucanthus,37,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,10to15,a-10to15,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,15to20,a-15to20,Geranium.richardsonii,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,15to20,a-15to20,Hydrophyllum.fendleri,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,15to20,a-15to20,Lathyrus.leucanthus,9,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,15to20,a-15to20,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,20to25,a-20to25,Geranium.richardsonii,5,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,20to25,a-20to25,Hydrophyllum.fendleri,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,20to25,a-20to25,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,20to25,a-20to25,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,25to30,a-25to30,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,25to30,a-25to30,Hydrophyllum.fendleri,3,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,25to30,a-25to30,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,25to30,a-25to30,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,30to35,a-30to35,Geranium.richardsonii,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,30to35,a-30to35,Hydrophyllum.fendleri,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,30to35,a-30to35,Lathyrus.leucanthus,19,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,30to35,a-30to35,Vicia.americana,5,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,35to40,a-35to40,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,35to40,a-35to40,Hydrophyllum.fendleri,12,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,35to40,a-35to40,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,35to40,a-35to40,Vicia.americana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,habitat,a-habitat,Androsace.septentrionalis,NA,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,habitat,a-habitat,Ligusticum.porteri,NA,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,aspen,a,habitat,a-habitat,Thalictrum.fendleri,NA,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Adenolinum.lewisii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Agoseris.aurantiaca,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Lathyrus.leucanthus,21,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,0to5,d-0to5,Potentilla.pulcherrima,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Adenolinum.lewisii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Helianthella.quinquenervis,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Lathyrus.leucanthus,4,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,5to10,d-5to10,Potentilla.pulcherrima,2,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Adenolinum.lewisii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Lathyrus.leucanthus,35,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,10to15,d-10to15,Potentilla.pulcherrima,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Adenolinum.lewisii,2,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Lathyrus.leucanthus,23,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,15to20,d-15to20,Potentilla.pulcherrima,2,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Adenolinum.lewisii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Delphinium.nuttallianum,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Fragaria.virginiana,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Lathyrus.leucanthus,14,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,20to25,d-20to25,Potentilla.pulcherrima,5,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Adenolinum.lewisii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Dugaldia.hoopesii,2,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Lathyrus.leucanthus,15,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,25to30,d-25to30,Potentilla.pulcherrima,9,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Adenolinum.lewisii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,30to35,d-30to35,Potentilla.pulcherrima,18,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Adenolinum.lewisii,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Agoseris.aurantiaca,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Delphinium.nuttallianum,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Fragaria.virginiana,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Helianthella.quinquenervis,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Lathyrus.leucanthus,6,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,35to40,d-35to40,Potentilla.pulcherrima,30,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,habitat,d-habitat,Androsace.septentrionalis,NA,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,dry,d,habitat,d-habitat,Pseudocymopterus.montanus,NA,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,0to5,w-0to5,Delphinium.barbeyi,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,0to5,w-0to5,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,0to5,w-0to5,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,0to5,w-0to5,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,0to5,w-0to5,Mertensia.ciliata,72,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,0to5,w-0to5,Potentilla.pulcherrima,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,5to10,w-5to10,Delphinium.barbeyi,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,5to10,w-5to10,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,5to10,w-5to10,Geranium.richardsonii,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,5to10,w-5to10,Lathyrus.leucanthus,10,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,5to10,w-5to10,Mertensia.ciliata,46,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,5to10,w-5to10,Potentilla.pulcherrima,10,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,10to15,w-10to15,Delphinium.barbeyi,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,10to15,w-10to15,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,10to15,w-10to15,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,10to15,w-10to15,Lathyrus.leucanthus,4,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,10to15,w-10to15,Mertensia.ciliata,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,10to15,w-10to15,Potentilla.pulcherrima,8,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,15to20,w-15to20,Delphinium.barbeyi,23,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,15to20,w-15to20,Dugaldia.hoopesii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,15to20,w-15to20,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,15to20,w-15to20,Lathyrus.leucanthus,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,15to20,w-15to20,Mertensia.ciliata,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,15to20,w-15to20,Potentilla.pulcherrima,5,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,20to25,w-20to25,Delphinium.barbeyi,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,20to25,w-20to25,Dugaldia.hoopesii,2,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,20to25,w-20to25,Geranium.richardsonii,0,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,20to25,w-20to25,Lathyrus.leucanthus,1,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,20to25,w-20to25,Mertensia.ciliata,62,NA
Stormy.Pass,SP,2015,30-Jun-15,181,8,AJC+JAB,wet,w,20to25,w-20to25,Potentilla.pulcherrima,2,NA
