site.code,year,week,species,plant.species,n_interactions,total_minutes,interaction_rate
RH,2022,12,rufocinctus,Erigeron.elatior,1,60,0.016666666666666666
RH,2022,12,rufocinctus,Heliomeris.multiflora,6,60,0.1
RH,2022,12,rufocinctus,Ligularia.bigelovii,3,60,0.05
RH,2022,12,rufocinctus,Pentaphylloides.floribunda,1,60,0.016666666666666666
RH,2022,13,appositus,Agastache.urticifolia,7,60,0.11666666666666667
RH,2022,13,bifarius,Heliomeris.multiflora,4,60,0.06666666666666667
RH,2022,13,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
RH,2022,13,flavifrons,Agastache.urticifolia,2,60,0.03333333333333333
RH,2022,13,flavifrons,Cirsium.eatonii,1,60,0.016666666666666666
RH,2022,13,mixtus,Ligularia.bigelovii,1,60,0.016666666666666666
RH,2022,13,rufocinctus,Agastache.urticifolia,1,60,0.016666666666666666
RH,2022,13,rufocinctus,Erigeron.speciosus,2,60,0.03333333333333333
RH,2022,13,rufocinctus,Heliomeris.multiflora,7,60,0.11666666666666667
RH,2022,14,appositus,Agastache.urticifolia,9,60,0.15
RH,2022,14,bifarius,Erigeron.speciosus,1,60,0.016666666666666666
RH,2022,14,bifarius,Heliomeris.multiflora,4,60,0.06666666666666667
RH,2022,14,californicus,Agastache.urticifolia,1,60,0.016666666666666666
RH,2022,14,flavifrons,Agastache.urticifolia,3,60,0.05
RH,2022,14,insularis,Agastache.urticifolia,1,60,0.016666666666666666
RH,2022,14,insularis,Heliomeris.multiflora,3,60,0.05
RH,2022,14,occidentalis,Heliomeris.multiflora,1,60,0.016666666666666666
RH,2022,14,rufocinctus,Heliomeris.multiflora,7,60,0.11666666666666667
RH,2022,15,appositus,Agastache.urticifolia,6,60,0.1
RH,2022,15,appositus,Cirsium.eatonii,2,60,0.03333333333333333
RH,2022,15,bifarius,Agoseris.glauca,1,60,0.016666666666666666
RH,2022,15,bifarius,Ericameria.parryi,1,60,0.016666666666666666
RH,2022,15,bifarius,Heliomeris.multiflora,21,60,0.35
RH,2022,15,flavifrons,Agastache.urticifolia,2,60,0.03333333333333333
RH,2022,15,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
RH,2022,15,insularis,Heliomeris.multiflora,45,60,0.75
RH,2022,15,rufocinctus,Heliomeris.multiflora,16,60,0.26666666666666666
RH,2022,16,appositus,Agastache.urticifolia,1,60,0.016666666666666666
RH,2022,16,appositus,Cirsium.eatonii,1,60,0.016666666666666666
RH,2022,16,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
RH,2022,16,insularis,Heliomeris.multiflora,13,60,0.21666666666666667
RH,2022,17,bifarius,Heliomeris.multiflora,3,60,0.05
RH,2022,17,bifarius,Heterotheca.villosa,1,60,0.016666666666666666
RH,2022,17,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
RH,2022,17,insularis,Ericameria.parryi,6,60,0.1
RH,2022,17,insularis,Heliomeris.multiflora,11,60,0.18333333333333332
RH,2022,17,insularis,Heterotheca.villosa,2,60,0.03333333333333333
RH,2022,18,bifarius,Ericameria.parryi,3,60,0.05
RH,2022,18,insularis,Ericameria.parryi,11,60,0.18333333333333332
RH,2022,19,bifarius,Ericameria.parryi,2,60,0.03333333333333333
RH,2022,19,insularis,Ericameria.parryi,2,60,0.03333333333333333
RH,2023,2,bifarius,Claytonia.lanceolata,1,60,0.016666666666666666
RH,2023,2,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
RH,2023,2,californicus,Mertensia.fusiformis,1,60,0.016666666666666666
RH,2023,3,bifarius,Mertensia.fusiformis,2,60,0.03333333333333333
RH,2023,3,flavifrons,Mertensia.fusiformis,4,60,0.06666666666666667
RH,2023,3,insularis,Mertensia.fusiformis,1,60,0.016666666666666666
RH,2023,3,rufocinctus,Mertensia.fusiformis,5,60,0.08333333333333333
RH,2023,4,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
RH,2023,4,bifarius,Mertensia.fusiformis,2,60,0.03333333333333333
RH,2023,4,californicus,Mertensia.fusiformis,1,60,0.016666666666666666
RH,2023,4,flavifrons,Mertensia.fusiformis,2,60,0.03333333333333333
RH,2023,4,insularis,Mertensia.fusiformis,1,60,0.016666666666666666
RH,2023,4,rufocinctus,Mertensia.fusiformis,1,60,0.016666666666666666
RH,2023,5,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
RH,2023,5,rufocinctus,Hydrophyllum.fendleri,1,60,0.016666666666666666
RH,2023,6,appositus,Delphinium.nuttallianum,2,60,0.03333333333333333
RH,2023,6,bifarius,Lupinus.bakeri,2,60,0.03333333333333333
RH,2023,6,flavifrons,Hydrophyllum.fendleri,2,60,0.03333333333333333
RH,2023,6,insularis,Hydrophyllum.fendleri,1,60,0.016666666666666666
RH,2023,6,rufocinctus,Hydrophyllum.fendleri,4,60,0.06666666666666667
RH,2023,6,rufocinctus,Lupinus.bakeri,5,60,0.08333333333333333
RH,2023,7,appositus,Aconitum.columbianum,3,60,0.05
RH,2023,7,appositus,Vicia.americana,1,60,0.016666666666666666
RH,2023,7,bifarius,Wyethia.arizonica,1,60,0.016666666666666666
RH,2023,7,californicus,Wyethia.arizonica,1,60,0.016666666666666666
RH,2023,7,flavifrons,Aconitum.columbianum,1,60,0.016666666666666666
RH,2023,7,rufocinctus,Wyethia.arizonica,3,60,0.05
RH,2023,8,appositus,Aconitum.columbianum,12,60,0.2
RH,2023,8,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
RH,2023,8,bifarius,Helianthella.quinquenervis,2,60,0.03333333333333333
RH,2023,8,californicus,Aconitum.columbianum,1,60,0.016666666666666666
RH,2023,8,flavifrons,Aconitum.columbianum,5,60,0.08333333333333333
RH,2023,8,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
RH,2023,8,rufocinctus,Helianthella.quinquenervis,3,60,0.05
RH,2023,8,rufocinctus,Lupinus.bakeri,1,60,0.016666666666666666
RH,2023,9,appositus,Aconitum.columbianum,5,60,0.08333333333333333
RH,2023,9,appositus,Delphinium.barbeyi,7,60,0.11666666666666667
RH,2023,9,appositus,Pedicularis.procera,2,60,0.03333333333333333
RH,2023,9,appositus,Vicia.americana,1,60,0.016666666666666666
RH,2023,9,bifarius,Helianthella.quinquenervis,6,60,0.1
RH,2023,9,bifarius,Wyethia.arizonica,1,60,0.016666666666666666
RH,2023,9,californicus,Aconitum.columbianum,1,60,0.016666666666666666
RH,2023,9,flavifrons,Aconitum.columbianum,9,60,0.15
RH,2023,9,flavifrons,Delphinium.barbeyi,1,60,0.016666666666666666
RH,2023,9,nevadensis,Delphinium.barbeyi,1,60,0.016666666666666666
RH,2023,9,rufocinctus,Helianthella.quinquenervis,16,60,0.26666666666666666
RH,2023,10,appositus,Delphinium.barbeyi,6,60,0.1
RH,2023,10,bifarius,Aconitum.columbianum,2,60,0.03333333333333333
RH,2023,10,bifarius,Helianthella.quinquenervis,4,60,0.06666666666666667
RH,2023,10,flavifrons,Aconitum.columbianum,4,60,0.06666666666666667
RH,2023,10,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
RH,2023,10,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
RH,2023,10,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
RH,2023,10,insularis,Helianthella.quinquenervis,2,60,0.03333333333333333
RH,2023,10,occidentalis,Aconitum.columbianum,1,60,0.016666666666666666
RH,2023,10,rufocinctus,Delphinium.barbeyi,1,60,0.016666666666666666
RH,2023,10,rufocinctus,Dugaldia.hoopesii,2,60,0.03333333333333333
RH,2023,10,rufocinctus,Helianthella.quinquenervis,17,60,0.2833333333333333
RH,2023,11,appositus,Delphinium.barbeyi,3,60,0.05
RH,2023,11,bifarius,Erigeron.elatior,1,60,0.016666666666666666
RH,2023,11,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
RH,2023,11,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
RH,2023,11,rufocinctus,Dugaldia.hoopesii,5,60,0.08333333333333333
RH,2023,11,rufocinctus,Erigeron.elatior,4,60,0.06666666666666667
RH,2023,11,rufocinctus,Erigeron.speciosus,1,60,0.016666666666666666
RH,2023,12,rufocinctus,Erigeron.elatior,1,60,0.016666666666666666
RH,2023,13,rufocinctus,Heliomeris.multiflora,1,60,0.016666666666666666
RH,2023,14,appositus,Ericameria.parryi,1,60,0.016666666666666666
RH,2023,14,bifarius,Ericameria.parryi,2,60,0.03333333333333333
RH,2023,14,flavifrons,Ericameria.parryi,1,60,0.016666666666666666
RH,2023,14,rufocinctus,Ericameria.parryi,4,60,0.06666666666666667
RH,2023,15,insularis,Ericameria.parryi,1,60,0.016666666666666666
RH,2023,15,rufocinctus,Ericameria.parryi,8,60,0.13333333333333333
SP,2015,3,bifarius,Mertensia.fusiformis,3,60,0.05
SP,2015,4,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
SP,2015,4,flavifrons,Mertensia.fusiformis,1,60,0.016666666666666666
SP,2015,5,appositus,Delphinium.nuttallianum,3,120,0.025
SP,2015,5,bifarius,Hydrophyllum.fendleri,1,120,0.008333333333333333
SP,2015,5,bifarius,Mertensia.fusiformis,1,120,0.008333333333333333
SP,2015,5,bifarius,Taraxacum.officinale,1,120,0.008333333333333333
SP,2015,5,flavifrons,Delphinium.nuttallianum,5,120,0.041666666666666664
SP,2015,5,flavifrons,Mertensia.fusiformis,2,120,0.016666666666666666
SP,2015,5,flavifrons,Taraxacum.officinale,1,120,0.008333333333333333
SP,2015,5,rufocinctus,Mertensia.fusiformis,1,120,0.008333333333333333
SP,2015,6,appositus,Delphinium.nuttallianum,17,120,0.14166666666666666
SP,2015,6,appositus,Lathyrus.leucanthus,1,120,0.008333333333333333
SP,2015,6,californicus,Delphinium.nuttallianum,1,120,0.008333333333333333
SP,2015,6,flavifrons,Delphinium.nuttallianum,2,120,0.016666666666666666
SP,2015,6,flavifrons,Hydrophyllum.fendleri,4,120,0.03333333333333333
SP,2015,6,flavifrons,Mertensia.ciliata,1,120,0.008333333333333333
SP,2015,6,flavifrons,Potentilla.pulcherrima,1,120,0.008333333333333333
SP,2015,6,mixtus,Hydrophyllum.fendleri,3,120,0.025
SP,2015,7,appositus,Delphinium.nuttallianum,4,60,0.06666666666666667
SP,2015,7,appositus,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2015,7,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2015,7,bifarius,Hydrophyllum.fendleri,2,60,0.03333333333333333
SP,2015,7,bifarius,Mertensia.ciliata,1,60,0.016666666666666666
SP,2015,7,flavifrons,Hydrophyllum.fendleri,3,60,0.05
SP,2015,7,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
SP,2015,7,flavifrons,Potentilla.pulcherrima,1,60,0.016666666666666666
SP,2015,7,rufocinctus,Mertensia.ciliata,2,60,0.03333333333333333
SP,2015,8,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2015,8,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2015,8,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2015,8,bifarius,Vicia.americana,1,60,0.016666666666666666
SP,2015,8,californicus,Delphinium.barbeyi,1,60,0.016666666666666666
SP,2015,8,flavifrons,Hydrophyllum.fendleri,2,60,0.03333333333333333
SP,2015,8,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
SP,2015,8,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2015,8,rufocinctus,Mertensia.ciliata,1,60,0.016666666666666666
SP,2015,9,appositus,Delphinium.barbeyi,10,60,0.16666666666666666
SP,2015,9,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,9,bifarius,Mertensia.ciliata,2,60,0.03333333333333333
SP,2015,9,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
SP,2015,9,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,9,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
SP,2015,9,flavifrons,Vicia.americana,1,60,0.016666666666666666
SP,2015,9,mixtus,Mertensia.ciliata,2,60,0.03333333333333333
SP,2015,9,rufocinctus,Mertensia.ciliata,1,60,0.016666666666666666
SP,2015,10,appositus,Delphinium.barbeyi,5,60,0.08333333333333333
SP,2015,10,appositus,Vicia.americana,1,60,0.016666666666666666
SP,2015,10,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,10,bifarius,Ligularia.bigelovii,1,60,0.016666666666666666
SP,2015,10,bifarius,Pedicularis.racemosa,1,60,0.016666666666666666
SP,2015,10,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
SP,2015,10,flavifrons,Delphinium.barbeyi,14,60,0.23333333333333334
SP,2015,10,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,10,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
SP,2015,10,flavifrons,Pedicularis.racemosa,1,60,0.016666666666666666
SP,2015,10,flavifrons,Vicia.americana,1,60,0.016666666666666666
SP,2015,10,rufocinctus,Vicia.americana,1,60,0.016666666666666666
SP,2015,11,appositus,Delphinium.barbeyi,1,60,0.016666666666666666
SP,2015,11,bifarius,Mertensia.ciliata,1,60,0.016666666666666666
SP,2015,11,bifarius,Pentaphylloides.floribunda,1,60,0.016666666666666666
SP,2015,11,flavifrons,Delphinium.barbeyi,16,60,0.26666666666666666
SP,2015,11,mixtus,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,11,mixtus,Ligularia.bigelovii,4,60,0.06666666666666667
SP,2015,11,rufocinctus,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,12,appositus,Delphinium.barbeyi,4,60,0.06666666666666667
SP,2015,12,appositus,Erigeron.speciosus,1,60,0.016666666666666666
SP,2015,12,appositus,Vicia.americana,1,60,0.016666666666666666
SP,2015,12,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2015,12,bifarius,Erigeron.elatior,3,60,0.05
SP,2015,12,bifarius,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2015,12,bifarius,Heliomeris.multiflora,3,60,0.05
SP,2015,12,bifarius,Ligularia.bigelovii,2,60,0.03333333333333333
SP,2015,12,bifarius,Pentaphylloides.floribunda,1,60,0.016666666666666666
SP,2015,12,flavifrons,Cirsium.parryi,2,60,0.03333333333333333
SP,2015,12,flavifrons,Delphinium.barbeyi,9,60,0.15
SP,2015,12,flavifrons,Erigeron.speciosus,2,60,0.03333333333333333
SP,2015,12,flavifrons,Heliomeris.multiflora,1,60,0.016666666666666666
SP,2015,12,flavifrons,Ligularia.bigelovii,2,60,0.03333333333333333
SP,2015,12,flavifrons,Mertensia.ciliata,1,60,0.016666666666666666
SP,2015,12,mixtus,Heliomeris.multiflora,2,60,0.03333333333333333
SP,2015,12,mixtus,Ligularia.bigelovii,3,60,0.05
SP,2015,12,mixtus,Mertensia.ciliata,4,60,0.06666666666666667
SP,2015,13,appositus,Cirsium.parryi,1,90,0.011111111111111112
SP,2015,13,appositus,Delphinium.barbeyi,2,90,0.022222222222222223
SP,2015,13,appositus,Gentiana.parryi,9,90,0.1
SP,2015,13,appositus,Heliomeris.multiflora,8,90,0.08888888888888889
SP,2015,13,bifarius,Heliomeris.multiflora,35,90,0.3888888888888889
SP,2015,13,bifarius,Ligularia.bigelovii,2,90,0.022222222222222223
SP,2015,13,bifarius,Senecio.serra,1,90,0.011111111111111112
SP,2015,13,californicus,Gentiana.parryi,1,90,0.011111111111111112
SP,2015,13,flavifrons,Agoseris.glauca,1,90,0.011111111111111112
SP,2015,13,flavifrons,Aster.foliaceus,3,90,0.03333333333333333
SP,2015,13,flavifrons,Cirsium.parryi,3,90,0.03333333333333333
SP,2015,13,flavifrons,Delphinium.barbeyi,19,90,0.2111111111111111
SP,2015,13,flavifrons,Erigeron.speciosus,1,90,0.011111111111111112
SP,2015,13,flavifrons,Heliomeris.multiflora,60,90,0.6666666666666666
SP,2015,13,flavifrons,Ipomopsis.aggregata,1,90,0.011111111111111112
SP,2015,13,flavifrons,Ligularia.bigelovii,4,90,0.044444444444444446
SP,2015,13,flavifrons,Pentaphylloides.floribunda,1,90,0.011111111111111112
SP,2015,13,flavifrons,Senecio.serra,4,90,0.044444444444444446
SP,2015,13,insularis,Heliomeris.multiflora,2,90,0.022222222222222223
SP,2015,13,mixtus,Heliomeris.multiflora,4,90,0.044444444444444446
SP,2015,13,mixtus,Ligularia.bigelovii,3,90,0.03333333333333333
SP,2015,13,rufocinctus,Erigeron.speciosus,1,90,0.011111111111111112
SP,2015,13,rufocinctus,Heliomeris.multiflora,8,90,0.08888888888888889
SP,2015,14,appositus,Cirsium.parryi,7,75,0.09333333333333334
SP,2015,14,appositus,Gentiana.parryi,6,75,0.08
SP,2015,14,bifarius,Aster.foliaceus,1,75,0.013333333333333334
SP,2015,14,bifarius,Heliomeris.multiflora,12,75,0.16
SP,2015,14,flavifrons,Aster.foliaceus,1,75,0.013333333333333334
SP,2015,14,flavifrons,Cirsium.parryi,12,75,0.16
SP,2015,14,flavifrons,Erigeron.elatior,1,75,0.013333333333333334
SP,2015,14,flavifrons,Heliomeris.multiflora,67,75,0.8933333333333333
SP,2015,14,flavifrons,Senecio.serra,5,75,0.06666666666666667
SP,2015,14,insularis,Aster.foliaceus,1,75,0.013333333333333334
SP,2015,14,insularis,Heliomeris.multiflora,8,75,0.10666666666666667
SP,2015,14,mixtus,Heliomeris.multiflora,3,75,0.04
SP,2015,15,appositus,Gentiana.parryi,1,60,0.016666666666666666
SP,2015,15,bifarius,Heliomeris.multiflora,8,60,0.13333333333333333
SP,2015,15,flavifrons,Cirsium.parryi,1,60,0.016666666666666666
SP,2015,15,flavifrons,Heliomeris.multiflora,12,60,0.2
SP,2015,15,insularis,Heliomeris.multiflora,26,60,0.43333333333333335
SP,2015,15,rufocinctus,Heliomeris.multiflora,1,60,0.016666666666666666
SP,2015,16,appositus,Gentiana.parryi,1,60,0.016666666666666666
SP,2015,16,insularis,Heliomeris.multiflora,2,60,0.03333333333333333
SP,2016,5,bifarius,Salix.sp,1,60,0.016666666666666666
SP,2016,6,appositus,Delphinium.nuttallianum,3,60,0.05
SP,2016,6,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2016,6,flavifrons,Hydrophyllum.capitatum,1,60,0.016666666666666666
SP,2016,6,flavifrons,Hydrophyllum.fendleri,4,60,0.06666666666666667
SP,2016,6,flavifrons,Mertensia.fusiformis,1,60,0.016666666666666666
SP,2016,7,appositus,Delphinium.nuttallianum,9,60,0.15
SP,2016,7,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2016,7,flavifrons,Delphinium.nuttallianum,2,60,0.03333333333333333
SP,2016,7,flavifrons,Hydrophyllum.fendleri,6,60,0.1
SP,2016,7,flavifrons,Mertensia.ciliata,2,60,0.03333333333333333
SP,2016,7,flavifrons,Taraxacum.officinale,1,60,0.016666666666666666
SP,2016,7,flavifrons,Viola.praemorsa,1,60,0.016666666666666666
SP,2016,7,insularis,Taraxacum.officinale,1,60,0.016666666666666666
SP,2016,7,mixtus,Hydrophyllum.fendleri,2,60,0.03333333333333333
SP,2016,7,mixtus,Mertensia.fusiformis,1,60,0.016666666666666666
SP,2016,8,appositus,Delphinium.nuttallianum,7,60,0.11666666666666667
SP,2016,8,appositus,Lathyrus.leucanthus,3,60,0.05
SP,2016,8,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2016,8,flavifrons,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2016,8,flavifrons,Hydrophyllum.fendleri,3,60,0.05
SP,2016,8,flavifrons,Mertensia.ciliata,6,60,0.1
SP,2016,8,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2016,8,rufocinctus,Mertensia.ciliata,1,60,0.016666666666666666
SP,2016,9,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2016,9,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2016,9,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2016,9,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2016,9,flavifrons,Mertensia.ciliata,5,60,0.08333333333333333
SP,2016,9,insularis,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2016,9,rufocinctus,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2016,10,appositus,Delphinium.barbeyi,3,60,0.05
SP,2016,10,appositus,Lathyrus.leucanthus,2,60,0.03333333333333333
SP,2016,10,appositus,Vicia.americana,1,60,0.016666666666666666
SP,2016,10,bifarius,Mertensia.ciliata,3,60,0.05
SP,2016,10,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2016,10,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2016,10,flavifrons,Mertensia.ciliata,6,60,0.1
SP,2016,10,flavifrons,Vicia.americana,3,60,0.05
SP,2016,10,insularis,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,10,mixtus,Mertensia.ciliata,1,60,0.016666666666666666
SP,2016,10,occidentalis,Mertensia.ciliata,2,60,0.03333333333333333
SP,2016,11,appositus,Delphinium.barbeyi,4,60,0.06666666666666667
SP,2016,11,flavifrons,Delphinium.barbeyi,3,60,0.05
SP,2016,11,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,11,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2016,11,flavifrons,Mertensia.ciliata,13,60,0.21666666666666667
SP,2016,11,insularis,Dugaldia.hoopesii,2,60,0.03333333333333333
SP,2016,12,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,12,bifarius,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2016,12,bifarius,Ligularia.bigelovii,1,60,0.016666666666666666
SP,2016,12,flavifrons,Delphinium.barbeyi,5,60,0.08333333333333333
SP,2016,12,flavifrons,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,12,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2016,12,flavifrons,Ligularia.bigelovii,4,60,0.06666666666666667
SP,2016,12,mixtus,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2016,12,mixtus,Ligularia.bigelovii,1,60,0.016666666666666666
SP,2016,13,appositus,Delphinium.barbeyi,2,60,0.03333333333333333
SP,2016,13,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,13,bifarius,Erigeron.elatior,1,60,0.016666666666666666
SP,2016,13,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
SP,2016,13,bifarius,Ligularia.bigelovii,17,60,0.2833333333333333
SP,2016,13,bifarius,Solidago.multiradiata,1,60,0.016666666666666666
SP,2016,13,flavifrons,Cirsium.parryi,5,60,0.08333333333333333
SP,2016,13,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
SP,2016,13,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2016,13,flavifrons,Ligularia.bigelovii,10,60,0.16666666666666666
SP,2016,13,flavifrons,Solidago.multiradiata,1,60,0.016666666666666666
SP,2016,13,insularis,Ligularia.bigelovii,3,60,0.05
SP,2016,13,mixtus,Ligularia.bigelovii,10,60,0.16666666666666666
SP,2016,13,rufocinctus,Ligularia.bigelovii,1,60,0.016666666666666666
SP,2016,14,appositus,Delphinium.barbeyi,2,60,0.03333333333333333
SP,2016,14,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,14,bifarius,Erigeron.elatior,1,60,0.016666666666666666
SP,2016,14,bifarius,Heliomeris.multiflora,2,60,0.03333333333333333
SP,2016,14,bifarius,Ligularia.bigelovii,17,60,0.2833333333333333
SP,2016,14,bifarius,Solidago.multiradiata,1,60,0.016666666666666666
SP,2016,14,flavifrons,Cirsium.parryi,5,60,0.08333333333333333
SP,2016,14,flavifrons,Delphinium.barbeyi,2,60,0.03333333333333333
SP,2016,14,flavifrons,Helianthella.quinquenervis,1,60,0.016666666666666666
SP,2016,14,flavifrons,Ligularia.bigelovii,10,60,0.16666666666666666
SP,2016,14,flavifrons,Solidago.multiradiata,1,60,0.016666666666666666
SP,2016,14,insularis,Ligularia.bigelovii,3,60,0.05
SP,2016,14,mixtus,Ligularia.bigelovii,10,60,0.16666666666666666
SP,2016,14,rufocinctus,Ligularia.bigelovii,1,60,0.016666666666666666
SP,2016,15,bifarius,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,15,bifarius,Heliomeris.multiflora,25,60,0.4166666666666667
SP,2016,15,flavifrons,Cirsium.parryi,3,60,0.05
SP,2016,15,flavifrons,Heliomeris.multiflora,13,60,0.21666666666666667
SP,2016,15,flavifrons,Ligularia.bigelovii,19,60,0.31666666666666665
SP,2016,15,insularis,Erigeron.elatior,2,60,0.03333333333333333
SP,2016,15,insularis,Heliomeris.multiflora,28,60,0.4666666666666667
SP,2016,15,insularis,Ligularia.bigelovii,1,60,0.016666666666666666
SP,2016,15,mixtus,Dugaldia.hoopesii,1,60,0.016666666666666666
SP,2016,15,mixtus,Heliomeris.multiflora,2,60,0.03333333333333333
SP,2016,15,mixtus,Ligularia.bigelovii,2,60,0.03333333333333333
SP,2016,15,rufocinctus,Heliomeris.multiflora,1,60,0.016666666666666666
SP,2016,16,bifarius,Heliomeris.multiflora,5,60,0.08333333333333333
SP,2016,16,flavifrons,Heliomeris.multiflora,12,60,0.2
SP,2016,16,insularis,Heliomeris.multiflora,38,60,0.6333333333333333
SP,2016,16,mixtus,Heliomeris.multiflora,6,60,0.1
SP,2017,2,bifarius,Mertensia.fusiformis,1,60,0.016666666666666666
SP,2017,3,bifarius,Mertensia.fusiformis,2,60,0.03333333333333333
SP,2017,4,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2017,4,californicus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2017,4,flavifrons,Mertensia.fusiformis,6,60,0.1
SP,2017,4,rufocinctus,Mertensia.fusiformis,1,60,0.016666666666666666
SP,2017,5,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2017,5,flavifrons,Delphinium.nuttallianum,3,60,0.05
SP,2017,5,flavifrons,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2017,5,flavifrons,Lathyrus.leucanthus,2,60,0.03333333333333333
SP,2017,5,flavifrons,Mertensia.fusiformis,2,60,0.03333333333333333
SP,2017,5,mixtus,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2017,6,appositus,Delphinium.nuttallianum,1,60,0.016666666666666666
SP,2017,6,appositus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2017,6,appositus,Vicia.americana,1,60,0.016666666666666666
SP,2017,6,flavifrons,Delphinium.nuttallianum,2,60,0.03333333333333333
SP,2017,6,flavifrons,Hydrophyllum.fendleri,5,60,0.08333333333333333
SP,2017,6,flavifrons,Lathyrus.leucanthus,7,60,0.11666666666666667
SP,2017,6,insularis,Hydrophyllum.fendleri,4,60,0.06666666666666667
SP,2017,6,nevadensis,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2017,6,rufocinctus,Hydrophyllum.fendleri,2,60,0.03333333333333333
SP,2017,7,appositus,Lathyrus.leucanthus,9,60,0.15
SP,2017,7,appositus,Vicia.americana,1,60,0.016666666666666666
SP,2017,7,bifarius,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2017,7,californicus,Hydrophyllum.fendleri,1,60,0.016666666666666666
SP,2017,7,californicus,Lathyrus.leucanthus,1,60,0.016666666666666666
SP,2017,7,flavifrons,Hydrophyllum.fendleri,5,60,0.08333333333333333
SP,2017,7,flavifrons,Lathyrus.leucanthus,5,60,0.08333333333333333
